Id,Label,timeset,modularity_class
Q9Y6Y9|LY96_HUMAN,,,6
Q9NYK1|TLR7_HUMAN,,,6
Q16819|MEP1A_HUMAN,,,7
P01282|VIP_HUMAN,,,0
P01019|ANGT_HUMAN,,,7
Q99547|MPH6_HUMAN,,,10
Q8N6R0|MET13_HUMAN,,,10
Q5JTH9|RRP12_HUMAN,,,10
O96028|NSD2_HUMAN,,,1
Q09161|NCBP1_HUMAN,,,10
Q8TE12|LMX1A_HUMAN,,,1
Q9BQG2|NUD12_HUMAN,,,11
Q9UQE7|SMC3_HUMAN,,,1
Q14406|CSHL_HUMAN,,,3
P49863|GRAK_HUMAN,,,5
O96004|HAND1_HUMAN,,,0
P61296|HAND2_HUMAN,,,0
Q9HD15|SRA1_HUMAN,,,10
Q9Y5E8|PCDBF_HUMAN,,,25
Q8TBE9|NANP_HUMAN,,,25
P55209|NP1L1_HUMAN,,,10
O43847|NRDC_HUMAN,,,2
Q5T3I0|GPTC4_HUMAN,,,3
Q9Y241|HIG1A_HUMAN,,,2
P31321|KAP1_HUMAN,,,13
P29460|IL12B_HUMAN,,,1
P19793|RXRA_HUMAN,,,1
O75381|PEX14_HUMAN,,,19
P49591|SYSC_HUMAN,,,15
Q06210|GFPT1_HUMAN,,,15
Q9UIQ6|LCAP_HUMAN,,,2
P01375|TNFA_HUMAN,,,6
P63010|AP2B1_HUMAN,,,13
O95271|TNKS1_HUMAN,,,1
P05112|IL4_HUMAN,,,3
P01023|A2MG_HUMAN,,,7
Q92187|SIA8D_HUMAN,,,3
Q9UJT9|FBXL7_HUMAN,,,19
O00418|EF2K_HUMAN,,,13
Q9UBF1|MAGC2_HUMAN,,,15
Q9UKA1|FBXL5_HUMAN,,,17
Q9UK22|FBX2_HUMAN,,,15
Q9HB71|CYBP_HUMAN,,,19
P42568|AF9_HUMAN,,,21
Q06587|RING1_HUMAN,,,1
Q9UK99|FBX3_HUMAN,,,17
Q16589|CCNG2_HUMAN,,,1
Q8WUF8|F172A_HUMAN,,,15
Q9UK97|FBX9_HUMAN,,,8
O75694|NU155_HUMAN,,,14
P02545|LMNA_HUMAN,,,14
P48304|REG1B_HUMAN,,,14
P98082|DAB2_HUMAN,,,13
P10909|CLUS_HUMAN,,,7
P09693|CD3G_HUMAN,,,3
Q969G3|SMCE1_HUMAN,,,1
Q96PK6|RBM14_HUMAN,,,10
P24468|COT2_HUMAN,,,1
Q14C86|GAPD1_HUMAN,,,3
P10588|NR2F6_HUMAN,,,1
O15511|ARPC5_HUMAN,,,13
P36406|TRI23_HUMAN,,,15
Q13049|TRI32_HUMAN,,,15
Q99418|CYH2_HUMAN,,,3
Q8N6T3|ARFG1_HUMAN,,,2
Q9NR81|ARHG3_HUMAN,,,3
Q86YR5|GPSM1_HUMAN,,,0
P02538|K2C6A_HUMAN,,,0
P47902|CDX1_HUMAN,,,11
Q9NXI6|RN186_HUMAN,,,15
P02788|TRFL_HUMAN,,,7
Q8TAX7|MUC7_HUMAN,,,7
Q8NFR7|CC148_HUMAN,,,2
P40692|MLH1_HUMAN,,,1
P53007|TXTP_HUMAN,,,2
O95831|AIFM1_HUMAN,,,19
Q9Y253|POLH_HUMAN,,,15
P62328|TYB4_HUMAN,,,13
Q92569|P55G_HUMAN,,,3
Q8NEU8|DP13B_HUMAN,,,3
P04196|HRG_HUMAN,,,3
Q92954|PRG4_HUMAN,,,3
O15270|SPTC2_HUMAN,,,7
Q96RE7|NACC1_HUMAN,,,1
Q9UBV4|WNT16_HUMAN,,,1
P56524|HDAC4_HUMAN,,,1
Q9HBE1|PATZ1_HUMAN,,,1
O15156|ZBT7B_HUMAN,,,1
Q9BXW6|OSBL1_HUMAN,,,10
Q99075|HBEGF_HUMAN,,,3
P0CW19|LIMS3_HUMAN,,,1
Q9NZJ5|E2AK3_HUMAN,,,19
P15976|GATA1_HUMAN,,,1
P50120|RET2_HUMAN,,,1
Q9Y6I4|UBP3_HUMAN,,,10
P09455|RET1_HUMAN,,,1
Q16576|RBBP7_HUMAN,,,1
Q14469|HES1_HUMAN,,,1
P46531|NOTC1_HUMAN,,,1
Q9NW38|FANCL_HUMAN,,,20
Q13950|RUNX2_HUMAN,,,1
Q9H8V3|ECT2_HUMAN,,,12
P11488|GNAT1_HUMAN,,,0
O75916|RGS9_HUMAN,,,0
Q9UBW7|ZMYM2_HUMAN,,,1
Q8WTW4|NPRL2_HUMAN,,,14
Q96EE3|SEH1_HUMAN,,,14
A6PVS8|LRIQ3_HUMAN,,,3
Q13371|PHLP_HUMAN,,,0
P11172|UMPS_HUMAN,,,25
P62273|RS29_HUMAN,,,10
P49903|SPS1_HUMAN,,,25
Q8TDQ7|GNPI2_HUMAN,,,25
O94889|KLH18_HUMAN,,,17
Q8IVD9|NUDC3_HUMAN,,,19
O43818|U3IP2_HUMAN,,,10
Q15397|K0020_HUMAN,,,10
O60739|EIF1B_HUMAN,,,10
Q8WVJ2|NUDC2_HUMAN,,,25
Q9UFB7|ZBT47_HUMAN,,,1
P63316|TNNC1_HUMAN,,,13
P02585|TNNC2_HUMAN,,,13
Q92667|AKAP1_HUMAN,,,4
P30414|NKTR_HUMAN,,,10
Q15696|U2AFM_HUMAN,,,10
Q8TAD8|SNIP1_HUMAN,,,10
P51957|NEK4_HUMAN,,,3
Q8IUF1|CBWD2_HUMAN,,,5
Q8IWB7|WDFY1_HUMAN,,,2
Q15633|TRBP2_HUMAN,,,10
Q15172|2A5A_HUMAN,,,19
O43422|P52K_HUMAN,,,19
O14920|IKKB_HUMAN,,,6
Q15723|ELF2_HUMAN,,,1
O14862|AIM2_HUMAN,,,6
Q96EP5|DAZP1_HUMAN,,,25
P15559|NQO1_HUMAN,,,25
Q01085|TIAR_HUMAN,,,25
Q6P587|FAHD1_HUMAN,,,25
O75368|SH3L1_HUMAN,,,25
Q92904|DAZL_HUMAN,,,21
Q9NRN7|ADPPT_HUMAN,,,25
O43715|TRIA1_HUMAN,,,25
P29401|TKT_HUMAN,,,25
Q96RW7|HMCN1_HUMAN,,,3
Q9Y5B8|NDK7_HUMAN,,,19
Q92878|RAD50_HUMAN,,,1
Q12972|PP1R8_HUMAN,,,10
Q9UPY8|MARE3_HUMAN,,,4
Q13561|DCTN2_HUMAN,,,4
P63313|TYB10_HUMAN,,,1
Q86U90|YRDC_HUMAN,,,1
P18859|ATP5J_HUMAN,,,2
Q8WXX5|DNJC9_HUMAN,,,19
O75663|TIPRL_HUMAN,,,25
O14757|CHK1_HUMAN,,,1
Q8NHZ8|CDC26_HUMAN,,,20
Q9P2S5|WRP73_HUMAN,,,4
P13693|TCTP_HUMAN,,,6
Q9UQ84|EXO1_HUMAN,,,1
P54278|PMS2_HUMAN,,,1
Q99638|RAD9A_HUMAN,,,1
P21281|VATB2_HUMAN,,,15
Q07912|ACK1_HUMAN,,,3
Q96LA5|FCRL2_HUMAN,,,15
Q9NTX9|F217B_HUMAN,,,3
Q9Y2X7|GIT1_HUMAN,,,3
P11362|FGFR1_HUMAN,,,3
P61978|HNRPK_HUMAN,,,10
P09017|HXC4_HUMAN,,,19
O15197|EPHB6_HUMAN,,,3
Q15761|NPY5R_HUMAN,,,2
Q5SYE7|NHSL1_HUMAN,,,3
P21860|ERBB3_HUMAN,,,3
P04114|APOB_HUMAN,,,7
Q9Y679|AUP1_HUMAN,,,5
P30988|CALCR_HUMAN,,,0
Q9H244|P2Y12_HUMAN,,,2
Q9C086|IN80B_HUMAN,,,1
Q96EZ8|MCRS1_HUMAN,,,1
P18065|IBP2_HUMAN,,,7
Q9Y3B4|SF3B6_HUMAN,,,10
Q9UHQ9|NB5R1_HUMAN,,,2
Q9UHY1|NRBP_HUMAN,,,17
Q15369|ELOC_HUMAN,,,17
Q9NS85|CAH10_HUMAN,,,5
Q15036|SNX17_HUMAN,,,7
P04629|NTRK1_HUMAN,,,3
Q96HR9|REEP6_HUMAN,,,2
Q9NRS6|SNX15_HUMAN,,,2
O95996|APC2_HUMAN,,,20
Q15691|MARE1_HUMAN,,,4
Q96G27|WBP1_HUMAN,,,12
Q9H0M0|WWP1_HUMAN,,,12
Q13724|MOGS_HUMAN,,,2
Q9GZZ9|UBA5_HUMAN,,,25
Q49AM3|TTC31_HUMAN,,,9
P13284|GILT_HUMAN,,,9
O75251|NDUS7_HUMAN,,,2
Q16718|NDUA5_HUMAN,,,2
O00483|NDUA4_HUMAN,,,2
Q9UQR1|ZN148_HUMAN,,,1
Q13216|ERCC8_HUMAN,,,17
P51786|ZN157_HUMAN,,,1
Q99704|DOK1_HUMAN,,,3
Q92835|SHIP1_HUMAN,,,3
P56278|MTCP1_HUMAN,,,3
O43813|LANC1_HUMAN,,,15
Q96P50|ACAP3_HUMAN,,,1
P05451|REG1A_HUMAN,,,3
P07996|TSP1_HUMAN,,,3
P24593|IBP5_HUMAN,,,7
Q9BXP8|PAPP2_HUMAN,,,7
Q9Y3R4|NEUR2_HUMAN,,,7
Q2TBE0|C19L2_HUMAN,,,10
P49789|FHIT_HUMAN,,,25
O75874|IDHC_HUMAN,,,25
Q9BWD1|THIC_HUMAN,,,25
P20962|PTMS_HUMAN,,,25
P12955|PEPD_HUMAN,,,25
P14778|IL1R1_HUMAN,,,6
Q96FA3|PELI1_HUMAN,,,6
Q8WWZ1|IL1FA_HUMAN,,,6
P20160|CAP7_HUMAN,,,3
Q9BZF3|OSBL6_HUMAN,,,2
A6NM15|CBWD7_HUMAN,,,5
Q15435|PP1R7_HUMAN,,,15
Q9NQG5|RPR1B_HUMAN,,,21
P16220|CREB1_HUMAN,,,1
P20338|RAB4A_HUMAN,,,2
O75678|RFPL2_HUMAN,,,15
P56705|WNT4_HUMAN,,,0
Q8NHH9|ATLA2_HUMAN,,,0
Q5C9Z4|NOM1_HUMAN,,,10
O75925|PIAS1_HUMAN,,,1
P04070|PROC_HUMAN,,,7
Q02363|ID2_HUMAN,,,0
O60682|MUSC_HUMAN,,,0
O95273|CCDB1_HUMAN,,,0
P19419|ELK1_HUMAN,,,12
P11926|DCOR_HUMAN,,,12
Q9UMX2|OAZ3_HUMAN,,,12
Q4ZG55|GREB1_HUMAN,,,1
Q14789|GOGB1_HUMAN,,,11
Q9H3P7|GCP60_HUMAN,,,15
P09958|FURIN_HUMAN,,,7
O75569|PRKRA_HUMAN,,,10
Q9BZL6|KPCD2_HUMAN,,,3
Q96LZ7|RMD2_HUMAN,,,2
Q96TC7|RMD3_HUMAN,,,2
Q07687|DLX2_HUMAN,,,1
P31273|HXC8_HUMAN,,,1
Q9Y3P9|RBGP1_HUMAN,,,15
O14548|COX7R_HUMAN,,,2
P63098|CANB1_HUMAN,,,0
P62937|PPIA_HUMAN,,,25
Q99683|M3K5_HUMAN,,,12
P08567|PLEK_HUMAN,,,25
P24158|PRTN3_HUMAN,,,7
P25116|PAR1_HUMAN,,,2
P05107|ITB2_HUMAN,,,3
Q969F8|KISSR_HUMAN,,,7
P61019|RAB2A_HUMAN,,,2
O75531|BAF_HUMAN,,,1
Q8NEY4|VATC2_HUMAN,,,2
Q9Y6M5|ZNT1_HUMAN,,,10
P51148|RAB5C_HUMAN,,,2
O95670|VATG2_HUMAN,,,2
Q99728|BARD1_HUMAN,,,1
Q92547|TOPB1_HUMAN,,,1
Q9HB20|PKHA3_HUMAN,,,15
Q9UJM3|ERRFI_HUMAN,,,0
P06733|ENOA_HUMAN,,,25
Q9UBV8|PEF1_HUMAN,,,25
P13929|ENOB_HUMAN,,,25
O14503|BHE40_HUMAN,,,19
Q9Y6Y0|NS1BP_HUMAN,,,10
P02760|AMBP_HUMAN,,,7
O00311|CDC7_HUMAN,,,1
P33993|MCM7_HUMAN,,,1
Q13415|ORC1_HUMAN,,,1
P49590|SYHM_HUMAN,,,11
A8K7I4|CLCA1_HUMAN,,,0
Q9BXS4|TMM59_HUMAN,,,13
Q9NV66|TYW1_HUMAN,,,21
Q9BXS5|AP1M1_HUMAN,,,13
P41143|OPRD_HUMAN,,,0
Q5T9L3|WLS_HUMAN,,,3
Q9UH77|KLHL3_HUMAN,,,0
P30679|GNA15_HUMAN,,,0
O75367|H2AY_HUMAN,,,1
Q9Y5B0|CTDP1_HUMAN,,,21
Q99801|NKX31_HUMAN,,,1
Q9P0U4|CXXC1_HUMAN,,,1
Q8N131|PORIM_HUMAN,,,19
Q9UI95|MD2L2_HUMAN,,,20
Q9UG56|PISD_HUMAN,,,4
Q92733|PRCC_HUMAN,,,10
Q15054|DPOD3_HUMAN,,,1
Q12834|CDC20_HUMAN,,,20
P48047|ATPO_HUMAN,,,2
O95140|MFN2_HUMAN,,,15
Q5JXC2|MIIP_HUMAN,,,2
Q13029|PRDM2_HUMAN,,,1
P41220|RGS2_HUMAN,,,0
O43488|ARK72_HUMAN,,,7
O95971|BY55_HUMAN,,,6
Q92956|TNR14_HUMAN,,,6
P14151|LYAM1_HUMAN,,,3
Q9ULC0|MUCEN_HUMAN,,,13
O75379|VAMP4_HUMAN,,,11
Q6VY07|PACS1_HUMAN,,,19
Q2M3M2|SC5A9_HUMAN,,,13
Q86TI2|DPP9_HUMAN,,,13
Q6P3W7|SCYL2_HUMAN,,,25
P07858|CATB_HUMAN,,,7
Q9UNA3|A4GCT_HUMAN,,,2
Q8TC84|FANK1_HUMAN,,,15
P02647|APOA1_HUMAN,,,7
P05091|ALDH2_HUMAN,,,25
Q86UQ4|ABCAD_HUMAN,,,7
O95477|ABCA1_HUMAN,,,0
P10398|ARAF_HUMAN,,,12
Q9H081|MIS12_HUMAN,,,20
Q9UPR5|NAC2_HUMAN,,,12
P24534|EF1B_HUMAN,,,10
Q6DD88|ATLA3_HUMAN,,,2
P16104|H2AX_HUMAN,,,1
Q7Z6E9|RBBP6_HUMAN,,,10
Q14722|KCAB1_HUMAN,,,0
Q13564|ULA1_HUMAN,,,25
Q9H993|CF211_HUMAN,,,25
P09430|STP1_HUMAN,,,0
Q9H190|SDCB2_HUMAN,,,7
P22612|KAPCG_HUMAN,,,0
Q9NYY8|FAKD2_HUMAN,,,2
Q96CM3|RUSD4_HUMAN,,,2
Q96I51|WBS16_HUMAN,,,2
Q9HBV2|SACA1_HUMAN,,,0
Q7Z7G8|VP13B_HUMAN,,,0
P62380|TBPL1_HUMAN,,,1
Q8TB52|FBX30_HUMAN,,,17
Q6ZRP7|QSOX2_HUMAN,,,17
P21580|TNAP3_HUMAN,,,6
Q13601|KRR1_HUMAN,,,10
Q96B67|ARRD3_HUMAN,,,12
O43680|TCF21_HUMAN,,,17
P15884|ITF2_HUMAN,,,1
Q15370|ELOB_HUMAN,,,17
Q9H204|MED28_HUMAN,,,21
Q96RN5|MED15_HUMAN,,,21
Q06187|BTK_HUMAN,,,3
P24863|CCNC_HUMAN,,,21
Q9NX70|MED29_HUMAN,,,21
Q9BUE0|MED18_HUMAN,,,21
Q9P086|MED11_HUMAN,,,21
O00237|RN103_HUMAN,,,15
O14950|ML12B_HUMAN,,,13
Q9H334|FOXP1_HUMAN,,,1
P01286|SLIB_HUMAN,,,2
P27487|DPP4_HUMAN,,,3
P04844|RPN2_HUMAN,,,2
O94964|SOGA1_HUMAN,,,12
Q13563|PKD2_HUMAN,,,13
P43361|MAGA8_HUMAN,,,13
Q9Y3R0|GRIP1_HUMAN,,,1
P08240|SRPR_HUMAN,,,10
Q9UNQ0|ABCG2_HUMAN,,,1
Q14094|CCNI_HUMAN,,,12
Q9GZV9|FGF23_HUMAN,,,5
O00487|PSDE_HUMAN,,,5
O00472|ELL2_HUMAN,,,21
Q96CJ1|EAF2_HUMAN,,,21
Q9BTT4|MED10_HUMAN,,,21
P35754|GLRX1_HUMAN,,,25
P57076|CU059_HUMAN,,,7
O76080|ZFAN5_HUMAN,,,6
Q8WVY7|UBCP1_HUMAN,,,13
Q9UI12|VATH_HUMAN,,,2
Q9UJ70|NAGK_HUMAN,,,25
Q8WXE1|ATRIP_HUMAN,,,1
P51812|KS6A3_HUMAN,,,25
Q8NDH3|PEPL1_HUMAN,,,25
Q16719|KYNU_HUMAN,,,25
P80404|GABT_HUMAN,,,25
Q9H1Z8|AUGN_HUMAN,,,1
P09769|FGR_HUMAN,,,3
Q8NEB9|PK3C3_HUMAN,,,6
Q9P0K1|ADA22_HUMAN,,,12
Q8ND25|ZNRF1_HUMAN,,,15
P35749|MYH11_HUMAN,,,13
Q01726|MSHR_HUMAN,,,19
Q5VTR2|BRE1A_HUMAN,,,1
Q53ET0|CRTC2_HUMAN,,,12
P42338|PK3CB_HUMAN,,,3
Q8TE04|PANK1_HUMAN,,,12
Q16890|TPD53_HUMAN,,,12
O60282|KIF5C_HUMAN,,,12
Q9Y2U5|M3K2_HUMAN,,,12
Q8IVF6|AN18A_HUMAN,,,12
Q9UKF6|CPSF3_HUMAN,,,21
Q9H0L4|CSTFT_HUMAN,,,21
Q8NHQ9|DDX55_HUMAN,,,10
Q9NY93|DDX56_HUMAN,,,10
Q53HC0|CCD92_HUMAN,,,5
Q9UPV0|CE164_HUMAN,,,4
Q5T1M5|FKB15_HUMAN,,,15
Q2M389|WASH7_HUMAN,,,15
Q5SZL2|CE85L_HUMAN,,,4
O94927|HAUS5_HUMAN,,,4
O75351|VPS4B_HUMAN,,,15
Q8N5M4|TTC9C_HUMAN,,,15
O60841|IF2P_HUMAN,,,10
Q15025|TNIP1_HUMAN,,,6
O43633|CHM2A_HUMAN,,,15
P56915|GSC_HUMAN,,,1
Q86TW2|ADCK1_HUMAN,,,2
Q16891|MIC60_HUMAN,,,2
Q96QB1|RHG07_HUMAN,,,19
Q9HBG6|IF122_HUMAN,,,4
Q9H1B7|I2BPL_HUMAN,,,1
Q8NCN4|RN169_HUMAN,,,15
O75607|NPM3_HUMAN,,,10
P49753|ACOT2_HUMAN,,,0
P50542|PEX5_HUMAN,,,2
Q9BV38|WDR18_HUMAN,,,10
Q9BWT3|PAPOG_HUMAN,,,10
O60293|ZC3H1_HUMAN,,,10
Q00587|BORG5_HUMAN,,,3
Q9H3Q1|BORG4_HUMAN,,,13
P53618|COPB_HUMAN,,,2
Q6NUQ4|TM214_HUMAN,,,14
Q9ULI0|ATD2B_HUMAN,,,0
Q9BSR8|YIPF4_HUMAN,,,2
Q5T3F8|CSCL2_HUMAN,,,2
Q9GZM5|YIPF3_HUMAN,,,2
Q6ULP2|AFTIN_HUMAN,,,15
Q9UQK1|PPR3C_HUMAN,,,13
Q9NRZ9|HELLS_HUMAN,,,1
P26358|DNMT1_HUMAN,,,1
P11021|GRP78_HUMAN,,,19
P49683|PRLHR_HUMAN,,,0
P81277|PRRP_HUMAN,,,0
Q9BZM5|N2DL2_HUMAN,,,17
Q9NXA8|SIR5_HUMAN,,,2
Q8WYA6|CTBL1_HUMAN,,,10
P35548|MSX2_HUMAN,,,1
Q9Y5V3|MAGD1_HUMAN,,,15
Q9H7S9|ZN703_HUMAN,,,19
Q8IYT3|CC170_HUMAN,,,21
P50613|CDK7_HUMAN,,,21
Q5EBL8|PDZ11_HUMAN,,,0
Q9BR77|CCD77_HUMAN,,,4
Q49A88|CCD14_HUMAN,,,4
P78536|ADA17_HUMAN,,,3
Q9H013|ADA19_HUMAN,,,2
Q96DH6|MSI2H_HUMAN,,,7
Q9Y617|SERC_HUMAN,,,25
Q04323|UBXN1_HUMAN,,,15
O94888|UBXN7_HUMAN,,,15
A6NGG8|CB071_HUMAN,,,2
P32519|ELF1_HUMAN,,,1
Q9NYF3|FA53C_HUMAN,,,12
Q9UBF9|MYOTI_HUMAN,,,13
O15479|MAGB2_HUMAN,,,1
P35080|PROF2_HUMAN,,,3
Q9UI08|EVL_HUMAN,,,3
Q49AM1|MTEF2_HUMAN,,,2
Q9Y3E1|HDGR3_HUMAN,,,2
P25208|NFYB_HUMAN,,,1
Q15544|TAF11_HUMAN,,,1
Q13952|NFYC_HUMAN,,,1
O15350|P73_HUMAN,,,1
P18583|SON_HUMAN,,,10
Q9UH17|ABC3B_HUMAN,,,10
Q9NR33|DPOE4_HUMAN,,,1
Q9Y3C0|CCD53_HUMAN,,,15
Q96CS2|HAUS1_HUMAN,,,4
Q13115|DUS4_HUMAN,,,12
Q05586|NMDZ1_HUMAN,,,0
O60504|VINEX_HUMAN,,,3
Q9NPD8|UBE2T_HUMAN,,,15
O14544|SOCS6_HUMAN,,,3
Q9BST9|RTKN_HUMAN,,,3
P48454|PP2BC_HUMAN,,,0
Q15345|LRC41_HUMAN,,,17
P67870|CSK2B_HUMAN,,,19
P26599|PTBP1_HUMAN,,,10
O60294|TYW4_HUMAN,,,4
P62312|LSM6_HUMAN,,,10
Q8IZH2|XRN1_HUMAN,,,10
Q9Y5Y2|NUBP2_HUMAN,,,25
O95232|LC7L3_HUMAN,,,10
P06702|S10A9_HUMAN,,,10
Q2TAY7|SMU1_HUMAN,,,10
P49759|CLK1_HUMAN,,,10
Q92988|DLX4_HUMAN,,,1
P38432|COIL_HUMAN,,,10
O60229|KALRN_HUMAN,,,10
Q9BUR4|WAP53_HUMAN,,,19
Q9NR22|ANM8_HUMAN,,,1
Q96RS0|TGS1_HUMAN,,,10
Q58EX7|PKHG4_HUMAN,,,10
Q96CN9|GCC1_HUMAN,,,4
P0C7T5|ATX1L_HUMAN,,,1
O43791|SPOP_HUMAN,,,1
P57082|TBX4_HUMAN,,,14
Q8NFH3|NUP43_HUMAN,,,14
P34897|GLYM_HUMAN,,,15
Q9NR28|DBLOH_HUMAN,,,6
Q9P2Z0|THA10_HUMAN,,,7
Q9C073|F117A_HUMAN,,,0
Q13627|DYR1A_HUMAN,,,12
Q15003|CND2_HUMAN,,,1
Q9Y4K1|AIM1_HUMAN,,,0
Q8WU10|PYRD1_HUMAN,,,10
Q9NYW3|TA2R7_HUMAN,,,3
Q6P9B6|TLDC1_HUMAN,,,25
Q13398|ZN211_HUMAN,,,19
Q14592|ZN460_HUMAN,,,19
P53990|IST1_HUMAN,,,15
O75177|CREST_HUMAN,,,1
Q9GZZ1|NAA50_HUMAN,,,10
Q6NYC1|JMJD6_HUMAN,,,15
P48165|CXA8_HUMAN,,,6
P30301|MIP_HUMAN,,,6
Q9UQF2|JIP1_HUMAN,,,12
Q12852|M3K12_HUMAN,,,12
Q13009|TIAM1_HUMAN,,,3
Q14114|LRP8_HUMAN,,,7
Q9Y5Y5|PEX16_HUMAN,,,2
Q96QD5|DEPD7_HUMAN,,,15
O15382|BCAT2_HUMAN,,,25
P61158|ARP3_HUMAN,,,13
P09110|THIK_HUMAN,,,2
P20340|RAB6A_HUMAN,,,2
O95452|CXB6_HUMAN,,,4
Q6PJW8|CNST_HUMAN,,,4
P46695|IEX1_HUMAN,,,6
P27037|AVR2A_HUMAN,,,9
P37023|ACVL1_HUMAN,,,9
Q8N6C5|IGSF1_HUMAN,,,9
P05111|INHA_HUMAN,,,9
P09529|INHBB_HUMAN,,,9
Q9UBT6|POLK_HUMAN,,,1
P36888|FLT3_HUMAN,,,3
Q13239|SLAP1_HUMAN,,,3
Q96QD9|UIF_HUMAN,,,14
Q7L9B9|EEPD1_HUMAN,,,14
Q8NC51|PAIRB_HUMAN,,,10
Q6PF06|TM10B_HUMAN,,,2
Q92665|RT31_HUMAN,,,2
P15173|MYOG_HUMAN,,,0
P20823|HNF1A_HUMAN,,,1
P35869|AHR_HUMAN,,,1
P35269|T2FA_HUMAN,,,21
Q3SYG4|PTHB1_HUMAN,,,19
Q96AJ1|CLUA1_HUMAN,,,4
P01303|NPY_HUMAN,,,2
P20382|MCH_HUMAN,,,0
O15130|NPFF_HUMAN,,,2
Q9UBU3|GHRL_HUMAN,,,2
P31268|HXA7_HUMAN,,,1
O75475|PSIP1_HUMAN,,,1
Q8IXJ9|ASXL1_HUMAN,,,1
P17813|EGLN_HUMAN,,,9
O95302|FKBP9_HUMAN,,,25
Q9NP87|DPOLM_HUMAN,,,15
P61077|UB2D3_HUMAN,,,15
O60896|RAMP3_HUMAN,,,0
Q15672|TWST1_HUMAN,,,1
Q12873|CHD3_HUMAN,,,1
Q01968|OCRL_HUMAN,,,13
Q9Y6A5|TACC3_HUMAN,,,15
P10242|MYB_HUMAN,,,1
P26992|CNTFR_HUMAN,,,3
P51857|AK1D1_HUMAN,,,25
Q6UX71|PXDC2_HUMAN,,,25
P10124|SRGN_HUMAN,,,19
Q15173|2A5B_HUMAN,,,19
P11161|EGR2_HUMAN,,,1
P51610|HCFC1_HUMAN,,,1
P56693|SOX10_HUMAN,,,1
P13051|UNG_HUMAN,,,1
P63167|DYL1_HUMAN,,,19
P63220|RS21_HUMAN,,,10
Q9NSE2|CISH_HUMAN,,,3
P61925|IPKA_HUMAN,,,19
Q86SG3|DAZ4_HUMAN,,,21
Q86VQ1|GLCI1_HUMAN,,,19
P28749|RBL1_HUMAN,,,1
Q16288|NTRK3_HUMAN,,,3
Q86W92|LIPB1_HUMAN,,,19
Q16620|NTRK2_HUMAN,,,3
Q9UHF7|TRPS1_HUMAN,,,1
Q8WYA0|IFT81_HUMAN,,,4
Q96LJ8|UBX10_HUMAN,,,4
Q9H7X7|IFT22_HUMAN,,,4
O75886|STAM2_HUMAN,,,15
O00231|PSD11_HUMAN,,,5
P42566|EPS15_HUMAN,,,13
P51449|RORG_HUMAN,,,19
P15172|MYOD1_HUMAN,,,1
O00148|DX39A_HUMAN,,,14
Q9Y3L5|RAP2C_HUMAN,,,2
Q9NWV8|BABA1_HUMAN,,,5
Q9NYQ6|CELR1_HUMAN,,,3
Q9HCU4|CELR2_HUMAN,,,3
Q8WUD4|CCD12_HUMAN,,,10
Q9Y5U2|TSSC4_HUMAN,,,10
Q9BZJ0|CRNL1_HUMAN,,,10
Q6TFL4|KLH24_HUMAN,,,17
P35670|ATP7B_HUMAN,,,7
Q9BS16|CENPK_HUMAN,,,20
Q9BU64|CENPO_HUMAN,,,20
P41229|KDM5C_HUMAN,,,1
Q53FV1|ORML2_HUMAN,,,2
Q6P5W5|S39A4_HUMAN,,,2
Q12948|FOXC1_HUMAN,,,1
O00178|GTPB1_HUMAN,,,10
Q5VWK5|IL23R_HUMAN,,,15
P02745|C1QA_HUMAN,,,7
P01127|PDGFB_HUMAN,,,3
P29279|CTGF_HUMAN,,,3
Q14627|I13R2_HUMAN,,,3
P35225|IL13_HUMAN,,,3
P61619|S61A1_HUMAN,,,2
O00410|IPO5_HUMAN,,,14
Q9Y6X1|SERP1_HUMAN,,,12
Q9NP90|RAB9B_HUMAN,,,2
Q5UIP0|RIF1_HUMAN,,,1
Q5JTV8|TOIP1_HUMAN,,,2
Q7Z4L5|TT21B_HUMAN,,,4
Q8NEZ3|WDR19_HUMAN,,,4
Q9P2L0|WDR35_HUMAN,,,4
Q96RY7|IF140_HUMAN,,,4
Q13287|NMI_HUMAN,,,13
Q14765|STAT4_HUMAN,,,3
O95425|SVIL_HUMAN,,,13
Q9XRX5|HHLA3_HUMAN,,,13
P80217|IN35_HUMAN,,,12
O95171|SCEL_HUMAN,,,12
Q9ULZ3|ASC_HUMAN,,,6
P98066|TSG6_HUMAN,,,3
Q8NCF5|NF2IP_HUMAN,,,6
P63252|KCNJ2_HUMAN,,,0
O60296|TRAK2_HUMAN,,,12
Q14654|KCJ11_HUMAN,,,13
P09012|SNRPA_HUMAN,,,10
Q6ZN17|LN28B_HUMAN,,,10
Q9BPU9|B9D2_HUMAN,,,4
Q9P2K1|C2D2A_HUMAN,,,4
P20851|C4BPB_HUMAN,,,4
P07225|PROS_HUMAN,,,7
Q9GZX5|ZN350_HUMAN,,,1
Q68CZ6|HAUS3_HUMAN,,,4
Q5TB80|CE162_HUMAN,,,4
Q8IZ52|CHSS2_HUMAN,,,10
Q13635|PTC1_HUMAN,,,12
Q9H9F9|ARP5_HUMAN,,,1
Q9UPY3|DICER_HUMAN,,,10
O95170|CDRT1_HUMAN,,,1
P50748|KNTC1_HUMAN,,,11
